Date,User_ID,Session_Duration,Traffic_Source,Device,Added_to_Cart,Purchased,Rating
2023-01-11,6507,470,Referral,Tablet,No,Yes,5
2023-01-11,4879,1181,Social Media,Desktop,No,No,1
2023-01-11,5267,216,Organic,Mobile,Yes,No,4
2023-01-11,7875,1042,Referral,Desktop,Yes,No,2
2023-01-11,8714,1425,Direct,Tablet,No,No,3
2023-01-11,5395,783,Paid,Mobile,No,No,1
2023-01-11,3765,1651,Organic,Mobile,Yes,Yes,4
2023-01-12,7131,1351,Organic,Mobile,Yes,No,2
2023-01-12,6434,1101,Organic,Desktop,No,No,4
2023-01-12,6218,399,Paid,Desktop,No,No,4
2023-01-13,2030,398,Paid,Tablet,No,Yes,5
2023-01-13,1964,823,Referral,Mobile,Yes,No,5
2023-01-13,4898,1656,Social Media,Mobile,No,No,3
2023-01-13,5542,1603,Direct,Mobile,Yes,No,5
2023-01-14,3532,1236,Referral,Desktop,Yes,No,5
2023-01-14,2141,1074,Paid,Mobile,No,No,2
2023-01-14,6938,1404,Referral,Mobile,No,No,5
2023-01-14,5703,722,Organic,Desktop,Yes,Yes,3
2023-01-15,9000,1007,Paid,Desktop,No,No,1
2023-01-15,9433,1252,Paid,Desktop,Yes,No,4
2023-01-15,1585,1672,Paid,Tablet,Yes,No,4
2023-01-16,2723,707,Social Media,Tablet,Yes,No,
2023-01-16,7273,1778,Paid,Tablet,Yes,No,
2023-01-16,8614,1361,Social Media,Desktop,No,No,4
2023-01-16,4859,1770,Direct,Mobile,No,No,5
2023-01-16,8526,1294,Paid,Tablet,No,No,4
2023-01-16,7519,680,Organic,Mobile,No,No,4
2023-01-16,7789,1382,Organic,Mobile,No,No,5
2023-01-16,2780,103,Organic,Tablet,No,No,4
2023-01-17,2725,545,Social Media,Tablet,No,No,4
2023-01-17,4620,1714,Paid,Tablet,Yes,No,3
2023-01-18,5403,87,Social Media,Desktop,No,No,2
2023-01-18,7401,1297,Referral,Mobile,Yes,Yes,4
2023-01-18,2400,1717,Paid,Mobile,No,Yes,1
2023-01-18,9222,919,Direct,Tablet,No,Yes,2
2023-01-18,1883,1228,Social Media,Mobile,Yes,No,2
2023-01-18,1973,93,Paid,Desktop,Yes,No,3
2023-01-18,9592,1373,Direct,Tablet,No,No,4
2023-01-18,3592,1546,Social Media,Tablet,No,No,3
2023-01-18,2669,1414,Organic,Desktop,No,Yes,5
2023-01-19,9934,1083,Referral,Tablet,Yes,Yes,4
2023-01-19,4349,960,Paid,Desktop,Yes,No,
2023-01-19,4695,1263,Organic,Mobile,No,No,
2023-01-19,3555,737,Direct,Mobile,No,No,5
2023-01-19,3956,60,Paid,Tablet,No,Yes,5
2023-01-19,5931,807,Direct,Desktop,Yes,No,2
2023-01-19,7351,1558,Organic,Tablet,Yes,Yes,2
2023-01-19,9047,691,Referral,Mobile,No,No,5
2023-01-19,1532,424,Direct,Mobile,Yes,No,
2023-01-20,8422,242,Paid,Mobile,No,No,1
2023-01-20,1666,1310,Social Media,Desktop,Yes,No,4
2023-01-20,2618,1026,Social Media,Desktop,No,No,5
2023-01-21,5761,1731,Paid,Mobile,Yes,No,5
2023-01-21,7391,1613,Organic,Tablet,No,No,3
2023-01-21,4883,1397,Paid,Tablet,No,No,4
2023-01-21,6641,165,Referral,Desktop,No,No,
2023-01-21,2013,1632,Social Media,Tablet,No,No,5
2023-01-21,9060,854,Organic,Mobile,No,Yes,5
2023-01-21,3827,1586,Direct,Desktop,Yes,No,3
2023-01-22,1949,903,Social Media,Mobile,No,No,2
2023-01-22,1665,219,Social Media,Tablet,No,Yes,
2023-01-22,5228,782,Paid,Tablet,No,No,5
2023-01-22,4790,318,Social Media,Mobile,No,Yes,5
2023-01-22,8632,759,Organic,Desktop,Yes,Yes,2
2023-01-22,1740,1286,Organic,Tablet,No,No,3
2023-01-22,4775,1567,Paid,Mobile,No,No,2
2023-01-22,7250,1766,Social Media,Tablet,Yes,Yes,2
2023-01-22,3001,843,Paid,Mobile,No,No,5
2023-01-22,6972,1244,Referral,Tablet,Yes,No,3
2023-01-23,6077,426,Referral,Mobile,No,No,
2023-01-23,6935,1586,Organic,Desktop,No,No,5
2023-01-23,6703,204,Direct,Tablet,No,No,3
2023-01-23,8942,1498,Referral,Desktop,Yes,Yes,
2023-01-24,7617,1062,Referral,Desktop,Yes,Yes,4
2023-01-24,1754,1733,Direct,Mobile,No,Yes,4
2023-01-25,6892,926,Social Media,Tablet,Yes,No,4
2023-01-25,1607,788,Paid,Tablet,No,No,3
2023-01-25,8494,53,Paid,Tablet,Yes,No,3
2023-01-25,7009,365,Referral,Tablet,Yes,No,3
2023-01-25,6718,64,Social Media,Desktop,Yes,No,5
2023-01-25,5635,1251,Referral,Tablet,Yes,No,2
2023-01-25,1689,547,Direct,Mobile,No,No,
2023-01-25,7310,1023,Direct,Mobile,Yes,No,2
2023-01-26,8076,617,Social Media,Mobile,Yes,No,2
2023-01-26,4094,1126,Organic,Tablet,No,No,1
2023-01-26,9023,946,Social Media,Tablet,Yes,No,
2023-01-26,9177,1128,Social Media,Mobile,No,No,5
2023-01-26,1897,381,Social Media,Desktop,Yes,No,3
2023-01-26,2823,815,Social Media,Tablet,No,No,4
2023-01-27,9850,1678,Paid,Desktop,No,No,3
2023-01-27,3409,620,Referral,Tablet,Yes,Yes,5
2023-01-27,7957,839,Organic,Desktop,Yes,No,
2023-01-28,7604,1560,Social Media,Desktop,No,No,5
2023-01-28,8586,1577,Paid,Desktop,No,No,4
2023-01-28,3835,491,Referral,Mobile,Yes,No,
2023-01-28,2389,1256,Paid,Mobile,No,Yes,3
2023-01-28,9895,141,Social Media,Tablet,Yes,No,1
2023-01-30,9490,375,Direct,Mobile,No,No,4
2023-01-30,5036,1155,Organic,Mobile,No,No,3
2023-01-30,9205,71,Direct,Mobile,No,No,4
2023-01-30,5053,347,Direct,Mobile,Yes,No,
2023-01-30,1207,346,Social Media,Tablet,No,No,4
2023-01-31,3886,719,Social Media,Tablet,Yes,Yes,3
2023-01-31,9418,1280,Referral,Mobile,No,No,4
2023-01-31,9534,1649,Organic,Tablet,Yes,Yes,4
2023-01-31,5957,1481,Social Media,Mobile,No,No,4
2023-01-31,1969,1583,Direct,Tablet,No,No,4
2023-01-31,5971,844,Referral,Desktop,No,No,5
2023-02-01,2561,984,Paid,Mobile,No,No,2
2023-02-01,8616,198,Organic,Desktop,No,No,5
2023-02-01,4770,107,Organic,Desktop,No,No,2
2023-02-01,1294,784,Paid,Desktop,Yes,No,5
2023-02-01,9252,1101,Organic,Desktop,No,No,2
2023-02-01,4924,540,Social Media,Tablet,No,Yes,5
2023-02-01,3135,111,Direct,Desktop,No,No,3
2023-02-02,9210,688,Paid,Mobile,No,No,2
2023-02-02,8118,236,Paid,Desktop,No,No,4
2023-02-02,6533,1257,Direct,Tablet,No,No,4
2023-02-02,9983,1195,Paid,Desktop,No,Yes,5
2023-02-02,3905,632,Paid,Desktop,Yes,No,5
2023-02-02,7999,1432,Social Media,Mobile,Yes,No,5
2023-02-03,2129,1054,Referral,Tablet,Yes,No,3
2023-02-03,6406,233,Social Media,Tablet,Yes,Yes,4
2023-02-03,7642,729,Paid,Desktop,No,No,3
2023-02-03,1320,645,Referral,Desktop,Yes,Yes,4
2023-02-03,4641,1507,Social Media,Desktop,No,No,2
2023-02-03,1364,1596,Referral,Desktop,No,No,4
2023-02-04,4464,754,Social Media,Desktop,Yes,No,2
2023-02-04,7895,649,Referral,Tablet,Yes,No,2
2023-02-04,3831,333,Referral,Tablet,Yes,Yes,2
2023-02-05,1444,271,Paid,Desktop,No,Yes,
2023-02-05,8853,1267,Organic,Desktop,Yes,No,
2023-02-05,6260,904,Referral,Desktop,Yes,No,5
2023-02-05,5734,905,Referral,Mobile,Yes,No,3
2023-02-05,8054,922,Organic,Desktop,No,No,3
2023-02-05,8856,1242,Organic,Desktop,Yes,No,4
2023-02-05,7014,1114,Organic,Mobile,No,No,3
2023-02-05,8766,497,Paid,Tablet,No,No,3
2023-02-05,5725,1201,Direct,Tablet,Yes,No,4
2023-02-06,2230,1601,Organic,Desktop,No,No,2
2023-02-06,3064,424,Direct,Tablet,Yes,Yes,4
2023-02-06,2849,1217,Social Media,Tablet,No,Yes,2
2023-02-07,5704,463,Paid,Desktop,Yes,No,1
2023-02-07,9123,222,Direct,Desktop,Yes,No,4
2023-02-07,7476,1533,Organic,Tablet,Yes,No,3
2023-02-08,3120,1732,Referral,Desktop,No,No,3
2023-02-08,7468,182,Social Media,Tablet,No,No,1
2023-02-08,1745,786,Referral,Desktop,No,Yes,5
2023-02-08,2589,419,Paid,Tablet,No,No,2
2023-02-08,8027,1127,Organic,Mobile,No,No,4
2023-02-09,5019,176,Social Media,Desktop,No,No,2
2023-02-09,1400,171,Organic,Mobile,Yes,Yes,4
2023-02-09,8843,896,Referral,Desktop,No,No,3
2023-02-09,2478,1508,Referral,Desktop,Yes,No,
2023-02-09,5524,1583,Referral,Tablet,No,No,5
2023-02-09,9744,1378,Organic,Desktop,Yes,No,2
2023-02-09,4515,1131,Paid,Tablet,Yes,No,
2023-02-09,7554,108,Paid,Mobile,No,No,4
2023-02-10,5060,1390,Paid,Mobile,No,No,3
2023-02-10,6487,1608,Social Media,Mobile,No,No,4
2023-02-10,4671,1363,Direct,Desktop,No,No,5
2023-02-10,3775,826,Social Media,Tablet,No,No,
2023-02-10,6255,1583,Paid,Mobile,Yes,No,2
2023-02-10,1823,1664,Organic,Tablet,Yes,No,2
2023-02-10,1564,518,Paid,Tablet,Yes,Yes,4
2023-02-11,2070,1588,Social Media,Tablet,No,No,3
2023-02-11,4553,1472,Referral,Tablet,Yes,Yes,4
2023-02-11,5922,797,Referral,Mobile,No,No,
2023-02-11,3984,557,Organic,Tablet,No,No,4
2023-02-11,9081,1647,Social Media,Mobile,No,No,4
2023-02-11,7229,1300,Paid,Mobile,No,Yes,4
2023-02-12,9458,712,Referral,Desktop,Yes,No,
2023-02-12,7447,1028,Social Media,Mobile,No,No,3
2023-02-12,8939,1767,Organic,Tablet,No,No,1
2023-02-13,4644,689,Paid,Desktop,Yes,No,4
2023-02-14,2499,1415,Referral,Tablet,Yes,No,5
2023-02-14,8169,468,Organic,Tablet,Yes,Yes,1
2023-02-14,6775,1053,Referral,Mobile,No,No,4
2023-02-15,4845,177,Direct,Tablet,Yes,No,
2023-02-16,5136,111,Direct,Mobile,No,No,4
2023-02-16,7884,933,Organic,Tablet,No,No,2
2023-02-16,8769,233,Social Media,Tablet,No,No,2
2023-02-16,9080,1760,Paid,Desktop,Yes,No,3
2023-02-17,8065,452,Paid,Mobile,No,Yes,2
2023-02-17,1768,201,Social Media,Tablet,No,No,5
2023-02-17,5938,1733,Referral,Mobile,No,No,3
2023-02-18,3544,1229,Direct,Desktop,Yes,Yes,5
2023-02-18,6062,865,Referral,Mobile,Yes,No,
2023-02-18,5766,707,Direct,Tablet,No,No,5
2023-02-18,3793,1120,Referral,Desktop,No,No,3
2023-02-18,3586,389,Organic,Tablet,Yes,No,4
2023-02-18,1701,1156,Social Media,Tablet,No,No,3
2023-02-18,8959,749,Organic,Mobile,No,No,5
2023-02-19,1142,293,Paid,Desktop,No,Yes,4
2023-02-19,6247,1208,Referral,Mobile,No,No,3
2023-02-19,1754,1002,Social Media,Desktop,No,Yes,3
2023-02-20,7673,1768,Paid,Tablet,Yes,No,5
2023-02-20,6373,1709,Organic,Mobile,No,No,2
2023-02-20,8143,1471,Direct,Tablet,No,No,3
2023-02-20,5681,1673,Organic,Tablet,No,No,1
2023-02-20,4718,1344,Social Media,Mobile,Yes,No,2
2023-02-21,5994,734,Social Media,Mobile,No,Yes,4
2023-02-22,9301,648,Paid,Mobile,No,No,3
2023-02-22,6210,1048,Organic,Mobile,Yes,No,3
2023-02-23,6594,147,Social Media,Tablet,No,No,4
2023-02-23,6325,1233,Referral,Desktop,Yes,No,4
2023-02-23,7783,61,Organic,Tablet,No,Yes,2
2023-02-23,8314,954,Paid,Mobile,Yes,No,5
2023-02-23,2075,1169,Referral,Tablet,Yes,No,2
2023-02-23,8229,1459,Referral,Tablet,Yes,No,4
2023-02-23,6874,1442,Referral,Desktop,No,No,1
2023-02-24,4243,564,Organic,Desktop,No,No,4
2023-02-24,8768,1534,Paid,Mobile,Yes,No,1
2023-02-24,3164,1606,Social Media,Tablet,No,No,5
2023-02-24,4659,1566,Organic,Desktop,Yes,Yes,1
2023-02-24,1508,1794,Social Media,Desktop,Yes,No,
2023-02-24,6695,1396,Referral,Mobile,Yes,No,2
2023-02-24,3916,1793,Organic,Mobile,No,Yes,5
2023-02-24,4804,208,Referral,Tablet,Yes,No,
2023-02-24,3653,1704,Referral,Desktop,No,No,3
2023-02-25,6740,899,Direct,Tablet,No,No,4
2023-02-25,7742,1248,Direct,Tablet,Yes,No,5
2023-02-25,9168,808,Social Media,Desktop,No,No,4
2023-02-25,4319,1219,Referral,Desktop,No,No,1
2023-02-25,8338,706,Direct,Mobile,No,No,3
2023-02-25,5616,1421,Organic,Tablet,No,No,4
2023-02-26,6461,1737,Paid,Tablet,No,No,2
2023-02-26,3705,228,Direct,Desktop,Yes,No,1
2023-02-26,7130,314,Social Media,Desktop,Yes,No,3
2023-02-26,9655,1627,Direct,Tablet,No,No,4
2023-02-26,4548,1339,Paid,Tablet,Yes,No,4
2023-02-26,8919,1011,Direct,Mobile,Yes,Yes,3
2023-02-26,8383,180,Referral,Desktop,Yes,No,2
2023-02-27,8980,643,Referral,Desktop,Yes,No,3
2023-02-27,4238,1165,Social Media,Desktop,Yes,Yes,4
2023-02-27,9954,575,Paid,Desktop,No,No,2
2023-02-28,2155,1720,Direct,Tablet,No,Yes,1
2023-02-28,4428,1521,Organic,Tablet,Yes,No,3
2023-03-01,6558,898,Paid,Mobile,Yes,No,4
2023-03-01,2671,434,Referral,Mobile,No,Yes,5
2023-03-01,8171,331,Referral,Tablet,Yes,Yes,1
2023-03-01,6670,1523,Direct,Mobile,No,No,5
2023-03-01,8173,443,Social Media,Desktop,No,Yes,3
2023-03-01,3738,641,Social Media,Mobile,No,Yes,3
2023-03-01,1307,1152,Social Media,Tablet,Yes,No,3
2023-03-02,4697,821,Organic,Desktop,Yes,Yes,2
2023-03-03,4949,1173,Direct,Tablet,No,No,4
2023-03-03,4959,626,Direct,Desktop,No,No,
2023-03-03,1557,104,Paid,Desktop,Yes,No,5
2023-03-03,1938,793,Referral,Mobile,Yes,No,5
2023-03-03,1561,599,Social Media,Tablet,Yes,No,2
2023-03-04,7643,1578,Direct,Mobile,Yes,Yes,3
2023-03-04,6967,608,Direct,Desktop,No,No,4
2023-03-04,9378,995,Organic,Mobile,Yes,No,3
2023-03-04,6188,1521,Social Media,Mobile,No,No,1
2023-03-05,8074,36,Referral,Mobile,No,No,2
2023-03-05,5183,108,Social Media,Tablet,No,No,5
2023-03-05,6594,68,Direct,Mobile,No,No,3
2023-03-05,1922,1318,Referral,Desktop,Yes,Yes,3
2023-03-05,8039,456,Referral,Tablet,No,Yes,
2023-03-05,3590,1623,Referral,Desktop,No,Yes,2
2023-03-05,8894,369,Direct,Mobile,No,No,3
2023-03-05,8813,732,Paid,Desktop,Yes,No,4
2023-03-06,4395,66,Social Media,Tablet,No,No,5
2023-03-06,6522,941,Social Media,Desktop,Yes,No,3
2023-03-07,5228,597,Referral,Desktop,No,No,2
2023-03-07,4988,1663,Referral,Desktop,Yes,No,3
2023-03-07,6340,191,Organic,Tablet,No,No,
2023-03-07,1010,403,Referral,Desktop,No,No,5
2023-03-08,9461,557,Organic,Tablet,Yes,No,4
2023-03-08,3987,1431,Direct,Tablet,No,No,3
2023-03-08,4389,220,Paid,Tablet,No,Yes,5
2023-03-08,6435,824,Paid,Mobile,Yes,No,2
2023-03-08,1739,1773,Direct,Tablet,Yes,No,1
2023-03-09,2126,1519,Direct,Tablet,No,No,1
2023-03-09,8209,703,Social Media,Mobile,Yes,No,5
2023-03-10,1071,1288,Direct,Desktop,No,No,
2023-03-10,6492,1301,Paid,Tablet,Yes,No,5
2023-03-10,3810,1314,Direct,Tablet,Yes,No,
2023-03-11,5925,912,Organic,Tablet,Yes,No,4
2023-03-11,5390,1126,Referral,Tablet,Yes,Yes,4
2023-03-11,2536,1338,Paid,Mobile,No,No,5
2023-03-11,7851,1098,Paid,Desktop,No,No,1
2023-03-11,3790,678,Paid,Tablet,Yes,Yes,3
2023-03-11,9572,1256,Organic,Tablet,No,Yes,1
2023-03-11,9667,1256,Referral,Mobile,No,No,5
2023-03-11,6233,847,Direct,Tablet,Yes,Yes,4
2023-03-12,5234,1793,Paid,Desktop,No,No,5
2023-03-12,5418,1266,Organic,Tablet,Yes,No,3
2023-03-12,5099,767,Organic,Tablet,No,Yes,2
2023-03-13,3597,733,Organic,Tablet,No,No,3
2023-03-14,8024,52,Organic,Desktop,No,Yes,1
2023-03-14,3429,859,Social Media,Desktop,No,No,
2023-03-14,9857,800,Paid,Mobile,Yes,No,2
2023-03-15,5960,1758,Paid,Mobile,No,No,5
2023-03-15,4164,946,Organic,Desktop,Yes,No,5
2023-03-15,2116,114,Referral,Desktop,Yes,No,4
2023-03-16,4809,453,Referral,Tablet,No,No,5
2023-03-16,7163,1313,Paid,Desktop,No,Yes,4
2023-03-16,9808,329,Referral,Mobile,Yes,No,
2023-03-17,7560,303,Social Media,Desktop,Yes,Yes,3
2023-03-17,8413,1482,Paid,Mobile,Yes,No,3
2023-03-17,6141,1212,Direct,Desktop,Yes,No,4
2023-03-17,2793,1711,Direct,Mobile,No,No,3
2023-03-18,3823,365,Organic,Tablet,Yes,No,5
2023-03-18,8124,1354,Referral,Desktop,No,No,3
2023-03-18,7057,371,Referral,Desktop,No,No,
2023-03-18,6319,1254,Social Media,Desktop,No,Yes,2
2023-03-18,5798,340,Organic,Desktop,No,No,5
2023-03-18,1680,753,Referral,Tablet,No,Yes,5
2023-03-18,7269,1234,Social Media,Desktop,No,No,4
2023-03-19,5184,532,Referral,Tablet,No,No,4
2023-03-19,2893,1287,Social Media,Tablet,No,No,3
2023-03-19,6696,355,Organic,Tablet,No,Yes,3
2023-03-19,7802,221,Social Media,Tablet,Yes,No,
2023-03-19,7766,466,Paid,Desktop,No,Yes,3
2023-03-20,2563,782,Referral,Mobile,No,No,3
2023-03-20,2797,189,Social Media,Mobile,No,No,
2023-03-20,7976,1770,Paid,Tablet,No,No,
2023-03-20,2286,1627,Paid,Mobile,No,No,1
2023-03-21,5782,770,Paid,Tablet,No,No,4
2023-03-21,2438,317,Organic,Tablet,Yes,No,3
2023-03-21,1966,495,Organic,Desktop,No,No,5
2023-03-21,7722,1541,Direct,Desktop,No,No,4
2023-03-21,5888,815,Organic,Desktop,No,Yes,3
2023-03-21,6812,619,Direct,Desktop,No,No,4
2023-03-21,9627,551,Direct,Desktop,No,No,5
2023-03-22,6899,1731,Direct,Tablet,Yes,No,1
2023-03-22,9650,1579,Social Media,Mobile,No,No,5
2023-03-22,4138,363,Paid,Tablet,No,No,5
2023-03-22,5656,1698,Referral,Desktop,No,No,4
2023-03-23,6988,1390,Social Media,Desktop,No,Yes,4
2023-03-23,7283,207,Direct,Tablet,No,Yes,3
2023-03-23,8211,373,Organic,Tablet,Yes,No,3
2023-03-23,3398,1631,Referral,Tablet,No,No,1
2023-03-23,2764,619,Direct,Mobile,No,No,
2023-03-23,9245,876,Organic,Tablet,No,Yes,4
2023-03-23,5663,830,Organic,Tablet,No,No,
2023-03-24,1496,1326,Referral,Mobile,Yes,Yes,2
2023-03-24,7862,716,Direct,Mobile,Yes,No,5
2023-03-24,1276,90,Direct,Desktop,No,No,2
2023-03-25,1716,955,Direct,Desktop,Yes,No,4
2023-03-25,2469,1386,Referral,Tablet,Yes,No,4
2023-03-25,5538,799,Direct,Mobile,Yes,No,5
2023-03-25,2877,1112,Social Media,Tablet,No,No,5
2023-03-25,6565,815,Social Media,Desktop,Yes,No,4
2023-03-26,8219,1063,Referral,Tablet,No,No,1
2023-03-26,9209,282,Paid,Tablet,Yes,No,5
2023-03-26,5402,713,Organic,Desktop,No,Yes,3
2023-03-26,5608,1720,Paid,Tablet,No,No,5
2023-03-26,9741,164,Referral,Mobile,Yes,No,
2023-03-27,9186,935,Social Media,Mobile,No,No,4
2023-03-27,9836,1653,Referral,Mobile,No,No,1
2023-03-28,7142,698,Referral,Mobile,No,No,2
2023-03-28,3658,1789,Paid,Tablet,Yes,No,4
2023-03-28,8364,411,Social Media,Desktop,Yes,No,4
2023-03-29,7109,848,Social Media,Tablet,Yes,No,5
2023-03-29,7795,1556,Social Media,Tablet,No,No,5
2023-03-29,4888,727,Paid,Desktop,Yes,No,4
2023-03-29,3349,379,Organic,Tablet,Yes,No,1
2023-03-29,9324,1593,Organic,Mobile,Yes,No,3
2023-03-29,3989,425,Referral,Mobile,No,No,2
2023-03-29,1912,860,Organic,Desktop,No,No,5
2023-03-30,1756,1404,Referral,Mobile,No,No,5
2023-03-30,8320,374,Paid,Mobile,Yes,No,4
2023-03-30,1652,581,Referral,Mobile,Yes,No,4
2023-03-30,2422,1414,Paid,Desktop,Yes,No,5
2023-03-30,7719,1361,Organic,Desktop,No,No,5
2023-03-31,3908,1550,Organic,Mobile,No,Yes,5
2023-03-31,5468,1124,Paid,Mobile,No,No,1
2023-03-31,6643,1777,Social Media,Tablet,No,No,2
2023-03-31,2109,1147,Organic,Desktop,No,No,3
2023-03-31,7204,1367,Referral,Tablet,No,No,2
2023-03-31,1193,1023,Direct,Desktop,Yes,No,2
2023-03-31,9953,205,Organic,Desktop,No,No,5
2023-04-01,1404,1462,Organic,Mobile,Yes,No,5
2023-04-01,8970,277,Social Media,Desktop,No,No,4
2023-04-01,7154,1737,Organic,Mobile,Yes,Yes,2
2023-04-01,6221,974,Referral,Desktop,No,No,3
2023-04-01,2782,1390,Paid,Tablet,No,No,5
2023-04-01,1904,360,Social Media,Mobile,Yes,No,
2023-04-02,3372,1593,Organic,Mobile,No,No,5
2023-04-02,9005,1311,Organic,Mobile,Yes,Yes,4
2023-04-02,5431,1273,Direct,Mobile,No,No,3
2023-04-02,1391,857,Organic,Mobile,No,No,4
2023-04-02,5951,103,Organic,Tablet,Yes,No,5
2023-04-02,1231,41,Referral,Desktop,No,No,5
2023-04-02,9283,1250,Direct,Desktop,No,No,2
2023-04-02,7998,599,Direct,Mobile,Yes,Yes,5
2023-04-02,6134,1743,Social Media,Desktop,No,No,3
2023-04-03,8416,1502,Paid,Mobile,No,Yes,3
2023-04-03,1760,410,Referral,Desktop,No,Yes,5
2023-04-04,1765,1503,Paid,Mobile,No,No,3
2023-04-04,2400,547,Organic,Desktop,No,No,5
2023-04-04,6551,1066,Paid,Mobile,No,No,3
2023-04-04,5019,834,Referral,Desktop,Yes,No,4
2023-04-04,5541,1185,Paid,Mobile,No,Yes,1
2023-04-05,5565,1676,Social Media,Mobile,Yes,No,4
2023-04-05,9060,668,Direct,Desktop,No,Yes,2
2023-04-05,3191,1779,Paid,Desktop,Yes,No,1
2023-04-05,1786,979,Direct,Mobile,No,No,3
2023-04-05,1677,643,Social Media,Tablet,Yes,No,
2023-04-05,5210,866,Referral,Mobile,No,No,4
2023-04-05,4544,1111,Referral,Desktop,No,No,2
2023-04-05,8799,543,Paid,Tablet,No,No,5
2023-04-06,5102,121,Direct,Mobile,No,No,4
2023-04-06,7450,709,Social Media,Mobile,No,No,
2023-04-06,5656,495,Direct,Mobile,Yes,No,5
2023-04-06,2075,1206,Direct,Desktop,Yes,No,2
2023-04-07,3550,1338,Paid,Desktop,Yes,No,
2023-04-07,1929,1737,Organic,Desktop,No,No,3
2023-04-08,8410,359,Social Media,Mobile,No,Yes,1
2023-04-08,1966,1029,Social Media,Desktop,No,No,5
2023-04-08,1091,97,Social Media,Desktop,Yes,No,3
2023-04-09,4188,1589,Direct,Desktop,Yes,No,4
2023-04-09,1656,169,Direct,Mobile,No,No,4
2023-04-09,1574,114,Paid,Desktop,No,No,1
2023-04-09,7655,495,Direct,Tablet,No,No,4
2023-04-10,5332,126,Direct,Tablet,No,No,4
2023-04-10,7474,1282,Referral,Desktop,No,Yes,5
2023-04-10,1002,1220,Social Media,Tablet,No,No,
2023-04-10,7057,1746,Direct,Tablet,No,No,1
2023-04-10,6263,1693,Social Media,Tablet,Yes,No,3
2023-04-10,1225,537,Paid,Mobile,Yes,No,3
2023-04-11,4787,1084,Social Media,Mobile,Yes,No,1
2023-04-12,5607,1719,Direct,Mobile,No,No,3
2023-04-12,9617,412,Direct,Tablet,No,No,4
2023-04-12,7170,715,Referral,Desktop,Yes,No,4
2023-04-12,4424,683,Organic,Mobile,No,No,3
2023-04-12,9290,375,Social Media,Mobile,No,Yes,5
2023-04-13,6660,639,Paid,Desktop,Yes,No,1
2023-04-13,9524,957,Social Media,Mobile,Yes,No,3
2023-04-13,6398,1007,Social Media,Tablet,No,Yes,3
2023-04-13,1375,101,Paid,Tablet,No,No,1
2023-04-14,8210,135,Direct,Desktop,No,No,
2023-04-15,9096,1141,Direct,Mobile,No,No,2
2023-04-15,7854,1222,Organic,Mobile,No,No,4
2023-04-16,1386,1488,Referral,Tablet,Yes,No,1
2023-04-16,6911,525,Social Media,Tablet,Yes,No,1
2023-04-16,7651,1268,Referral,Tablet,Yes,Yes,3
2023-04-16,7167,1315,Direct,Desktop,Yes,No,5
2023-04-16,9429,845,Organic,Mobile,No,No,3
2023-04-16,7823,40,Social Media,Mobile,No,No,2
2023-04-16,7496,455,Referral,Tablet,No,Yes,5
2023-04-16,5300,1525,Referral,Mobile,No,No,3
2023-04-16,5928,836,Social Media,Tablet,No,No,3
2023-04-16,6614,1540,Referral,Desktop,No,Yes,4
2023-04-16,3962,538,Organic,Desktop,Yes,No,4
2023-04-17,6247,1441,Paid,Tablet,Yes,No,3
2023-04-17,8973,250,Referral,Mobile,No,Yes,5
2023-04-17,4880,881,Paid,Desktop,No,No,1
2023-04-18,5212,197,Organic,Mobile,No,No,4
2023-04-18,6780,1315,Paid,Mobile,Yes,No,5
2023-04-19,2674,1160,Referral,Tablet,No,No,4
2023-04-19,2407,1445,Organic,Mobile,No,No,1
2023-04-19,6984,893,Social Media,Desktop,No,No,4
2023-04-20,4990,658,Referral,Mobile,No,No,4
2023-04-20,3410,1371,Referral,Desktop,Yes,No,
2023-04-20,1527,541,Social Media,Desktop,Yes,No,4
2023-04-21,7731,1653,Social Media,Tablet,No,No,2
2023-04-21,3211,1446,Social Media,Mobile,No,No,
2023-04-21,1162,1426,Paid,Tablet,No,No,3
2023-04-21,2876,1273,Referral,Desktop,No,No,1
2023-04-21,1550,1572,Referral,Mobile,No,No,5
2023-04-21,1802,226,Organic,Mobile,No,Yes,1
2023-04-21,5537,1235,Referral,Mobile,No,No,4
2023-04-21,4377,1543,Referral,Desktop,Yes,No,2
2023-04-22,7657,107,Organic,Mobile,No,No,5
2023-04-22,3627,402,Paid,Mobile,No,No,5
2023-04-22,1143,1614,Social Media,Desktop,No,No,4
2023-04-22,1869,1783,Referral,Desktop,Yes,No,5
2023-04-23,9348,1115,Direct,Mobile,No,Yes,
2023-04-23,9719,1646,Direct,Mobile,Yes,No,
2023-04-23,9437,621,Referral,Tablet,Yes,No,5
2023-04-23,3261,777,Direct,Tablet,No,No,4
2023-04-23,5284,656,Direct,Mobile,Yes,No,5
2023-04-24,2649,1524,Organic,Tablet,No,No,4
2023-04-24,8224,1591,Direct,Desktop,Yes,No,1
2023-04-25,7553,1255,Organic,Mobile,Yes,No,3
2023-04-25,1865,561,Paid,Tablet,No,Yes,2
2023-04-25,8904,544,Social Media,Tablet,No,No,5
2023-04-25,7107,1601,Social Media,Desktop,Yes,Yes,
2023-04-25,4970,1214,Direct,Mobile,No,No,4
2023-04-26,8394,278,Paid,Tablet,No,No,3
